PassengerId,Pclass,Sex,SibSp,Parch,Cabin,Embarked,Title,Age_Bin,Fare_Bin,Num_Family
1181,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1182,1,male,0,0,M,S, Mr,"(30, 40]","(20, 40]",1
1183,3,female,0,0,M,Q,Ms,"(20, 30]","(0, 20]",1
1184,3,male,0,0,M,C, Mr,"(20, 30]","(0, 20]",1
1185,1,male,1,1,A,S, Dr,"(50, 60]","(20, 40]",3
1186,3,male,0,0,M,S, Mr,"(30, 40]","(0, 20]",1
1187,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1188,2,female,1,2,M,C,Ms,"(0, 10]","(0, 20]",4
1189,3,male,2,0,M,C, Mr,"(20, 30]","(0, 20]",3
1190,1,male,0,0,M,S, Mr,"(20, 30]","(40, 60]",1
1191,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1192,3,male,0,0,M,S, Mr,"(30, 40]","(0, 20]",1
1193,2,male,0,0,D,C, Mr,"(20, 30]","(0, 20]",1
1194,2,male,0,1,M,S, Mr,"(40, 50]","(0, 20]",2
1195,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1196,3,female,0,0,M,Q,Ms,"(20, 30]","(0, 20]",1
1197,1,female,1,1,B,S,Mrs,"(60, 70]","(20, 40]",3
1198,1,male,1,2,C,S, Mr,"(20, 30]","(20, 40]",4
1199,3,male,0,1,M,S,Nobility,"(0, 10]","(0, 20]",2
1200,1,male,1,1,B,S, Mr,"(50, 60]","(20, 40]",3
1201,3,female,1,0,M,S,Mrs,"(40, 50]","(0, 20]",2
1202,3,male,0,0,M,S, Mr,"(10, 20]","(0, 20]",1
1203,3,male,0,0,M,C, Mr,"(20, 30]","(0, 20]",1
1204,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1205,3,female,0,0,M,Q,Ms,"(30, 40]","(0, 20]",1
1206,1,female,0,0,C,C,Mrs,"(50, 60]","(20, 40]",1
1207,3,female,0,0,M,Q,Ms,"(10, 20]","(0, 20]",1
1208,1,male,1,0,B,C, Mr,"(50, 60]","(40, 60]",2
1209,2,male,0,0,M,S, Mr,"(10, 20]","(0, 20]",1
1210,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1211,2,male,2,0,M,S, Mr,"(20, 30]","(0, 20]",3
1212,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1213,3,male,0,0,F,C, Mr,"(20, 30]","(0, 20]",1
1214,2,male,0,0,F,S, Mr,"(20, 30]","(0, 20]",1
1215,1,male,0,0,M,S, Mr,"(30, 40]","(20, 40]",1
1216,1,female,0,0,M,S,Ms,"(30, 40]","(40, 60]",1
1217,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1218,2,female,2,1,F,S,Ms,"(10, 20]","(0, 20]",4
1219,1,male,0,0,M,C, Mr,"(40, 50]","(20, 40]",1
1220,2,male,1,0,M,S, Mr,"(20, 30]","(0, 20]",2
1221,2,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1222,2,female,0,2,M,S,Mrs,"(40, 50]","(0, 20]",3
1223,1,male,0,0,A,C, Mr,"(30, 40]","(20, 40]",1
1224,3,male,0,0,M,C, Mr,"(20, 30]","(0, 20]",1
1225,3,female,1,1,M,C,Mrs,"(10, 20]","(0, 20]",3
1226,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1227,1,male,0,0,C,S, Mr,"(20, 30]","(20, 40]",1
1228,2,male,0,0,M,S, Mr,"(30, 40]","(0, 20]",1
1229,3,male,0,2,M,C, Mr,"(30, 40]","(0, 20]",3
1230,2,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1231,3,male,0,0,M,C,Nobility,"(20, 30]","(0, 20]",1
1232,2,male,0,0,M,S, Mr,"(10, 20]","(0, 20]",1
1233,3,male,0,0,M,S, Mr,"(30, 40]","(0, 20]",1
1234,3,male,1,9,M,S, Mr,"(20, 30]","(0, 20]",11
1235,1,female,0,1,B,C,Mrs,"(50, 60]","(80, 150]",2
1236,3,male,1,1,M,S,Nobility,"(20, 30]","(0, 20]",3
1237,3,female,0,0,M,S,Ms,"(10, 20]","(0, 20]",1
1238,2,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1239,3,female,0,0,M,C,Mrs,"(30, 40]","(0, 20]",1
1240,2,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1241,2,female,0,0,M,S,Ms,"(30, 40]","(0, 20]",1
1242,1,female,0,1,D,C,Mrs,"(40, 50]","(20, 40]",2
1243,2,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1244,2,male,0,0,M,S, Mr,"(10, 20]","(0, 20]",1
1245,2,male,1,2,M,S, Mr,"(40, 50]","(0, 20]",4
1246,3,female,1,2,M,S,Ms,"(0, 10]","(0, 20]",4
1247,1,male,0,0,E,S, Mr,"(40, 50]","(20, 40]",1
1248,1,female,2,0,C,S,Mrs,"(50, 60]","(20, 40]",3
1249,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1250,3,male,0,0,M,Q, Mr,"(20, 30]","(0, 20]",1
1251,3,female,1,0,M,S,Mrs,"(20, 30]","(0, 20]",2
1252,3,male,8,2,M,S,Nobility,"(10, 20]","(0, 20]",11
1253,2,female,1,1,M,C,Mrs,"(20, 30]","(0, 20]",3
1254,2,female,0,0,M,S,Mrs,"(30, 40]","(0, 20]",1
1255,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1256,1,female,1,0,E,C,Mrs,"(20, 30]","(20, 40]",2
1257,3,female,1,9,M,S,Mrs,"(20, 30]","(0, 20]",11
1258,3,male,1,0,M,C, Mr,"(20, 30]","(0, 20]",2
1259,3,female,0,0,M,S,Ms,"(20, 30]","(0, 20]",1
1260,1,female,0,1,M,C,Mrs,"(40, 50]","(20, 40]",2
1261,2,male,0,0,M,C, Mr,"(20, 30]","(0, 20]",1
1262,2,male,1,0,M,S, Mr,"(20, 30]","(0, 20]",2
1263,1,female,0,0,E,C,Ms,"(30, 40]","(20, 40]",1
1264,1,male,0,0,B,S, Mr,"(40, 50]",,1
1265,2,male,0,0,M,S, Mr,"(40, 50]","(0, 20]",1
1266,1,female,1,1,A,S,Mrs,"(50, 60]","(20, 40]",3
1267,1,female,0,0,M,C,Ms,"(40, 50]","(20, 40]",1
1268,3,female,2,0,M,S,Ms,"(20, 30]","(0, 20]",3
1269,2,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1270,1,male,0,0,C,S, Mr,"(50, 60]","(40, 60]",1
1271,3,male,4,2,M,S,Nobility,"(0, 10]","(0, 20]",7
1272,3,male,0,0,M,Q, Mr,"(20, 30]","(0, 20]",1
1273,3,male,0,0,M,Q, Mr,"(20, 30]","(0, 20]",1
1274,3,female,0,0,M,S,Mrs,"(20, 30]","(0, 20]",1
1275,3,female,1,0,M,S,Mrs,"(10, 20]","(0, 20]",2
1276,2,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1277,2,female,1,2,M,S,Ms,"(20, 30]","(0, 20]",4
1278,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1279,2,male,0,0,M,S, Mr,"(50, 60]","(0, 20]",1
1280,3,male,0,0,M,Q, Mr,"(20, 30]","(0, 20]",1
1281,3,male,3,1,M,S,Nobility,"(0, 10]","(0, 20]",5
1282,1,male,0,0,B,S, Mr,"(20, 30]","(20, 40]",1
1283,1,female,0,1,D,S,Mrs,"(50, 60]","(0, 20]",2
1284,3,male,0,2,M,S,Nobility,"(10, 20]","(0, 20]",3
1285,2,male,0,0,M,S, Mr,"(40, 50]","(0, 20]",1
1286,3,male,3,1,M,S, Mr,"(20, 30]","(0, 20]",5
1287,1,female,1,0,C,S,Mrs,"(10, 20]","(20, 40]",2
1288,3,male,0,0,M,Q, Mr,"(20, 30]","(0, 20]",1
1289,1,female,1,1,B,C,Mrs,"(40, 50]","(20, 40]",3
1290,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1291,3,male,0,0,M,Q, Mr,"(30, 40]","(0, 20]",1
1292,1,female,0,0,C,S,Ms,"(20, 30]","(40, 60]",1
1293,2,male,1,0,M,S, Mr,"(30, 40]","(0, 20]",2
1294,1,female,0,1,M,C,Ms,"(20, 30]","(20, 40]",2
1295,1,male,0,0,M,S, Mr,"(10, 20]","(20, 40]",1
1296,1,male,1,0,D,C, Mr,"(40, 50]","(20, 40]",2
1297,2,male,0,0,D,C, Mr,"(10, 20]","(0, 20]",1
1298,2,male,1,0,M,S, Mr,"(20, 30]","(0, 20]",2
1299,1,male,1,1,C,C, Mr,"(40, 50]","(40, 60]",3
1300,3,female,0,0,M,Q,Ms,"(20, 30]","(0, 20]",1
1301,3,female,1,1,M,S,Ms,"(0, 10]","(0, 20]",3
1302,3,female,0,0,M,Q,Ms,"(20, 30]","(0, 20]",1
1303,1,female,1,0,C,Q,Mrs,"(30, 40]","(20, 40]",2
1304,3,female,0,0,M,S,Ms,"(20, 30]","(0, 20]",1
1305,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1306,1,female,0,0,C,C,Nobility,"(30, 40]","(20, 40]",1
1307,3,male,0,0,M,S, Mr,"(30, 40]","(0, 20]",1
1308,3,male,0,0,M,S, Mr,"(20, 30]","(0, 20]",1
1309,3,male,1,1,M,C,Nobility,"(20, 30]","(0, 20]",3
